sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
BATGET070,BATGET070,"Batería portátil con pantalla LED, Getttech, modelo GBN-M10CL-01 Carga rápida de 15W. Para disp","Batería portátil con pantalla LED, Getttech, modelo GBN-M10CL-01 Carga rápida de 15W. Para dispositivos USD-a como tipo C. Monitoreo inteligente de la batería. Diseño compacto.",CT,d,11.833333333333334,230.75,11.83,346.12,346.12,461.5,323.05,276.9,reguladores_ups,./assets/img/catalog/reguladores_ups/BATGET070.jpg,https://static.ctonline.mx/imagenes/BATGET070/BATGET070_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATGET080,BATGET080,Getttech Power Bank de 5000 mAh - Modelo: GBN-E5KCS-01,Getttech Power Bank de 5000 mAh - Modelo: GBN-E5KCS-01,CT,d,7.111111111111112,138.67,7.11,208.0,208.0,277.34,194.14,166.4,reguladores_ups,./assets/img/catalog/reguladores_ups/BATGET080.jpg,https://static.ctonline.mx/imagenes/BATGET080/BATGET080_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATMST020,BATMST020,PC-241119 Power Bank Carga Rápida 22.5W Diseño Compacto y Ligero Thunder | PERFECT CHOICE: ¡Ene,"PC-241119 Power Bank Carga Rápida 22.5W Diseño Compacto y Ligero Thunder | PERFECT CHOICE: ¡Energía sin Límites para Acompañarte Todo el Día! El Power Bank de carga rápida Thunder es la solución ideal para mantener tus dispositivos siempre con energía. Con una capacidad de 20 000 mAh, este cargador portátil ofrece múltiples cargas para tu celular, Tablet o accesorios, convirtiéndolo en un aliado perfecto para viajes, trabajo móvil y actividades al aire libre. Su diseño compacto integra cables Tipo C y Lightning, lo que evita cargar accesorios extra y facilita conectar tus dispositivos de inmediato. Gracias a su potencia de salida de 22.5 W, este power bank ofrece una carga rápida y eficiente, compatible con teléfonos Android y iPhone. Incorpora múltiples puertos de salida USB A y USB C que permiten cargar varios equipos al mismo tiempo. Fabricado en material resistente y ligero, está diseñado para acompañarte a diario sin ocupar espacio innecesario. Su combinación de alta capacidad, carga rápida y cables integrados lo convierte en un dispositivo práctico, innovador y adaptable a las necesidades actuales de movilidad. ESPECIFICACIONES TÉCNICAS: Modelo Thunder, Alimentación: 5Vcc / 9Vcc / 12Vcc, Transmisión: Carga por cable USB, CPU: Sistema de gestión inteligente de energía, Batería: 20,000 mAh, Protección: Protección contra sobrecarga, sobrecorriente y cortocircuito, Material: Plástico ABS, Medidas: 14.6 x 6.9 x 3.2 cm, Peso: 350 g 1 AÑO DE GARANTIA DIRECTO CON EL FABRICANTE.",PC-241119,m,385.8478260869565,385.85,19.79,578.78,578.78,771.7,540.19,463.02,reguladores_ups,./assets/img/catalog/reguladores_ups/BATMST020.jpg,https://static.ctonline.mx/imagenes/BATMST020/BATMST020_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATMST010,BATMST010,Power bank PERFECT CHOICE PC-241027 inalámbrico de carga rápida color negro con potencia de 22.,"Power bank PERFECT CHOICE PC-241027 inalámbrico de carga rápida color negro con potencia de 22.55W capacidad de batería de 3.7V-10000mAh (37wh), entrada tipo C 5Vcc/2.5A,9Vcc/2A,12Vcc/1.5A, material ABS, conectores de USBA,C. Salida  USB A:4.5Vcc/5A , 12Vcc/1.65A (22.5w), Carga inalámbrica: 15W, medidas 145 x 40 x 12mm, peso: 240g, UPC: 615604241027",PERFECT,m,364.8695652173913,364.87,18.71,547.31,547.31,729.74,510.82,437.84,reguladores_ups,./assets/img/catalog/reguladores_ups/BATMST010.jpg,https://static.ctonline.mx/imagenes/BATMST010/BATMST010_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT460,BATDAT460,"Powerbank inalámbrico ADATA R050,  5,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. PR050-11BK","Powerbank inalámbrico ADATA R050,  5,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. PR050-11BK",ADATA,d,14.222222222222223,277.33,14.22,416.0,416.0,554.66,388.26,332.8,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT460.jpg,https://static.ctonline.mx/imagenes/BATDAT460/BATDAT460_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT480,BATDAT480,"Powerbank inalámbrico ADATA R050, 5,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. Color AZUL, ","Powerbank inalámbrico ADATA R050, 5,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. Color AZUL, PR050-11LB",ADATA,d,14.222222222222223,277.33,14.22,416.0,416.0,554.66,388.26,332.8,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT480.jpg,https://static.ctonline.mx/imagenes/BATDAT480/BATDAT480_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT490,BATDAT490,"Powerbank inalámbrico ADATA R050, 5,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. Color ROSA, ","Powerbank inalámbrico ADATA R050, 5,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. Color ROSA, PR050-11PK",ADATA,d,14.222222222222223,277.33,14.22,416.0,416.0,554.66,388.26,332.8,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT490.jpg,https://static.ctonline.mx/imagenes/BATDAT490/BATDAT490_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT470,BATDAT470,"Powerbank inalámbrico ADATA R100, 10,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. PR100-12BK","Powerbank inalámbrico ADATA R100, 10,000mAh, Carga rápida QC/PD de 20 W. MAGNETICO. PR100-12BK",ADATA,d,23.211111111111112,452.62,23.21,678.93,678.93,905.24,633.67,543.14,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT470.jpg,https://static.ctonline.mx/imagenes/BATDAT470/BATDAT470_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT520,BATDAT520,"PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de ca","PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de carga. Color NEGRO. PC10022-12BK",ADATA,d,12.0,234.0,12.0,351.0,351.0,468.0,327.6,280.8,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT520.jpg,https://static.ctonline.mx/imagenes/BATDAT520/BATDAT520_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT530,BATDAT530,"PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de ca","PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de carga. Color BLANCO. PC10022-12WH",ADATA,d,12.0,234.0,12.0,351.0,351.0,468.0,327.6,280.8,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT530.jpg,https://static.ctonline.mx/imagenes/BATDAT530/BATDAT530_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT540,BATDAT540,"PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de ca","PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de carga. Color ROSA. PC10022-12PK",ADATA,d,12.0,234.0,12.0,351.0,351.0,468.0,327.6,280.8,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT540.jpg,https://static.ctonline.mx/imagenes/BATDAT540/BATDAT540_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT550,BATDAT550,"PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de ca","PowerBank ADATA C100 de 10,000 mAh. Carga simultánea de 2 dispositivos. Con indicador LED de carga. Color AZUL. PC10022-12LB",ADATA,d,12.0,234.0,12.0,351.0,351.0,468.0,327.6,280.8,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT550.jpg,https://static.ctonline.mx/imagenes/BATDAT550/BATDAT550_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT500,BATDAT500,"PowerBank ADATA C20 de 20,000 mAh. Carga simultánea de 3 dispositivos. Con indicador LED de car","PowerBank ADATA C20 de 20,000 mAh. Carga simultánea de 3 dispositivos. Con indicador LED de carga, dos puertos USB-A y un puerto USB-C Color NEGRO. PBC20-BK",ADATA,d,11.122222222222222,216.88,11.12,325.32,325.32,433.76,303.63,260.26,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT500.jpg,https://static.ctonline.mx/imagenes/BATDAT500/BATDAT500_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT510,BATDAT510,"PowerBank ADATA C20 de 20,000 mAh. Carga simultánea de 3 dispositivos. Con indicador LED de car","PowerBank ADATA C20 de 20,000 mAh. Carga simultánea de 3 dispositivos. Con indicador LED de carga, dos puertos USB-A y un puerto USB-C Color BLANCO. PBC20-WH",ADATA,d,11.122222222222222,216.88,11.12,325.32,325.32,433.76,303.63,260.26,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT510.jpg,https://static.ctonline.mx/imagenes/BATDAT510/BATDAT510_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT440,BATDAT440,"PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.","PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.0. Con indicador digital de carga y 2 puertos USB-A y 1 USB-C. Color VERDE. NP. AP20000QCD-DGT-CGN",ADATA,d,18.88888888888889,368.33,18.89,552.5,552.5,736.66,515.66,442.0,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT440.jpg,https://static.ctonline.mx/imagenes/BATDAT440/BATDAT440_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT450,BATDAT450,"PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.","PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.0. Con indicador digital de carga y 2 puertos USB-A y 1 USB-C. Color ROJO. NP. AP20000QCD-DGT-CRD",ADATA,d,22.666666666666664,442.0,22.67,663.0,663.0,884.0,618.8,530.4,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT450.jpg,https://static.ctonline.mx/imagenes/BATDAT450/BATDAT450_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT370,BATDAT370,"PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.","PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.0. Con indicador digital de carga y 2 puertos USB-A y 1 USB-C. Color NEGRO. NP. AP20000QCD-DGT-CBK",ADATA,d,22.666666666666664,442.0,22.67,663.0,663.0,884.0,618.8,530.4,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT370.jpg,https://static.ctonline.mx/imagenes/BATDAT370/BATDAT370_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT350,BATDAT350,"PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.","PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.0. Con indicador digital de carga y 2 puertos USB-A y 1 USB-C. Color BLANCO. NP. AP20000QCD-DGT-CWH",ADATA,d,22.666666666666664,442.0,22.67,663.0,663.0,884.0,618.8,530.4,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT350.jpg,https://static.ctonline.mx/imagenes/BATDAT350/BATDAT350_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATDAT360,BATDAT360,"PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.","PowerBank ADATA P20000QCD de 20,000 mAh. Compatible con Qualcomm QC 3.0 y USB Power Delivery 3.0. Con indicador digital de carga y 2 puertos USB-A y 1 USB-C. Color AZUL. NP. AP20000QCD-DGT-CDB",ADATA,d,22.666666666666664,442.0,22.67,663.0,663.0,884.0,618.8,530.4,reguladores_ups,./assets/img/catalog/reguladores_ups/BATDAT360.jpg,https://static.ctonline.mx/imagenes/BATDAT360/BATDAT360_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL2010,BATOVL2010,OTIL15C3PB1 Batería 11.4V 4750mAh para Lenovo Ideapad 330S 330S-14IKB 330S-14AST 330S-15ARR 330,OTIL15C3PB1 Batería 11.4V 4750mAh para Lenovo Ideapad 330S 330S-14IKB 330S-14AST 330S-15ARR 330S-15AST 330S-15IKB L15C3PB1 L15L3PB0 Marca Ovaltech,OTIL15C3PB1,d,27.69230769230769,540.0,27.69,810.0,810.0,1080.0,756.0,648.0,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL2010.jpg,https://static.ctonline.mx/imagenes/BATOVL2010/BATOVL2010_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL2040,BATOVL2040,OTIT470 Batería 11.4V / 2200mah para Lenovo ThinkPad A475 A485 T470 T570 T480 T580 P51S P52S TP,OTIT470 Batería 11.4V / 2200mah para Lenovo ThinkPad A475 A485 T470 T570 T480 T580 P51S P52S TP25 Series 01AV422 01AV423 Marca Ovaltech,OTIT470,d,25.417582417582416,495.64,25.42,743.46,743.46,991.28,693.9,594.77,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL2040.jpg,https://static.ctonline.mx/imagenes/BATOVL2040/BATOVL2040_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL2020,BATOVL2020,OTD1VX1H Batería 11.4V para Dell Inspiron 7586 3583 3493 5482 5485 5481 5593 5491 5591 3310 559,OTD1VX1H Batería 11.4V para Dell Inspiron 7586 3583 3493 5482 5485 5481 5593 5491 5591 3310 5594 5585 3582 3584 3593 5493 548 Marca Ovaltech,OTD1VX1H,d,20.14285714285714,392.79,20.14,589.19,589.19,785.58,549.91,471.35,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL2020.jpg,https://static.ctonline.mx/imagenes/BATOVL2020/BATOVL2020_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL2030,BATOVL2030,OTDG91J0 Batería Interna (P) 11.25V 41WH para Dell Latitude 3320 3330 3420 3520 Inspiron 3510 3,OTDG91J0 Batería Interna (P) 11.25V 41WH para Dell Latitude 3320 3330 3420 3520 Inspiron 3510 3511 G91J0 Marca Ovaltech,OTDG91J0,d,21.516483516483515,419.57,21.52,629.36,629.36,839.14,587.4,503.48,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL2030.jpg,https://static.ctonline.mx/imagenes/BATOVL2030/BATOVL2030_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL1680,BATOVL1680,Batería 4 celdas 14.8V 52Wh 3500Mah OTH9470 para HP EliteBook 9470 9480 Ultrabook BTO4 BA06 Mar,Batería 4 celdas 14.8V 52Wh 3500Mah OTH9470 para HP EliteBook 9470 9480 Ultrabook BTO4 BA06 Marca Ovaltech,14.8V,d,34.68131868131868,676.29,34.68,1014.43,1014.43,1352.58,946.81,811.55,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL1680.jpg,https://static.ctonline.mx/imagenes/BATOVL1680/BATOVL1680_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL1390,BATOVL1390,"Batería Interna 7.6V (7000mAh/62Wh) OTD6MT4T 62Wh 4 Celdas, para Dell Latitude E5470/ E5570 079","Batería Interna 7.6V (7000mAh/62Wh) OTD6MT4T 62Wh 4 Celdas, para Dell Latitude E5470/ E5570 079VRK TXF9M 0TXF9M 6MT4T Marca Ovaltech, Garantía 2 años.",7.6V,d,36.065934065934066,703.29,36.07,1054.93,1054.93,1406.58,984.61,843.95,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL1390.jpg,https://static.ctonline.mx/imagenes/BATOVL1390/BATOVL1390_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL1350,BATOVL1350,"Batería Interna (P) 11.55V para HP Envy x360 15-cn0000 15-cn0000ne 15-CN0000TX 15-CN0005TX, 15-","Batería Interna (P) 11.55V para HP Envy x360 15-cn0000 15-cn0000ne 15-CN0000TX 15-CN0005TX, 15-cp0000 SR03XL / HSTNN-DB8Q / L08934-2C1 Battery First OTHSR03XL Color negro. Peso del Producto .176kg. Garantía 2 AÑOS.",(P),d,43.901098901098905,856.07,43.9,1284.11,1284.11,1712.14,1198.5,1027.28,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL1350.jpg,https://static.ctonline.mx/imagenes/BATOVL1350/BATOVL1350_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
BATOVL1370,BATOVL1370,Batería Interna 6 Celdas para HP EliteBook 740 / 840 G1 / 840 G2 series marca Ovaltech OVALTECH,Batería Interna 6 Celdas para HP EliteBook 740 / 840 G1 / 840 G2 series marca Ovaltech OVALTECH OTHCM03XL Color negro. Peso del Producto .176kg. Garantía 2 AÑOS.,CT,d,36.12087912087912,704.36,36.12,1056.54,1056.54,1408.72,986.1,845.23,reguladores_ups,./assets/img/catalog/reguladores_ups/BATOVL1370.jpg,https://static.ctonline.mx/imagenes/BATOVL1370/BATOVL1370_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
